TransactionNo,Items,DateTime,Daypart,DayType,Season
3493,Coffee,2016-12-19 14:47:22,Afternoon,Weekday,Summer
3494,Cake,2016-12-19 14:56:31,Afternoon,Weekday,Summer
3494,Sandwich,2016-12-19 14:56:31,Afternoon,Weekday,Summer
3494,Sandwich,2016-12-19 14:56:31,Afternoon,Weekday,Summer
3494,Bread,2016-12-19 14:56:31,Afternoon,Weekday,Summer
3495,Coffee,2016-12-19 15:03:36,Afternoon,Weekday,Summer
3495,Coffee,2016-12-19 15:03:36,Afternoon,Weekday,Summer
3496,Sandwich,2016-12-19 15:05:26,Afternoon,Weekday,Summer
3496,Coffee,2016-12-19 15:05:26,Afternoon,Weekday,Summer
3497,Juice,2016-12-19 15:16:39,Afternoon,Weekday,Summer
3497,Tea,2016-12-19 15:16:39,Afternoon,Weekday,Summer
3497,Bread,2016-12-19 15:16:39,Afternoon,Weekday,Summer
3498,Brownie,2016-12-19 15:18:57,Afternoon,Weekday,Summer
3499,Fudge,2016-12-19 15:19:53,Afternoon,Weekday,Summer
3500,Tea,2016-12-19 15:24:54,Afternoon,Weekday,Summer
3501,Tea,2016-12-19 15:31:34,Afternoon,Weekday,Summer
3502,Truffles,2016-12-19 15:35:28,Afternoon,Weekday,Summer
3502,Sandwich,2016-12-19 15:35:28,Afternoon,Weekday,Summer
3503,Medialuna,2016-12-19 15:39:26,Afternoon,Weekday,Summer
3503,Hot chocolate,2016-12-19 15:39:26,Afternoon,Weekday,Summer
3503,Bread,2016-12-19 15:39:26,Afternoon,Weekday,Summer
3503,Coffee,2016-12-19 15:39:26,Afternoon,Weekday,Summer
3504,Medialuna,2016-12-19 15:41:04,Afternoon,Weekday,Summer
3505,Coffee,2016-12-19 15:47:26,Afternoon,Weekday,Summer
3505,Coffee,2016-12-19 15:47:26,Afternoon,Weekday,Summer
3506,Coffee,2016-12-19 15:53:52,Afternoon,Weekday,Summer
3507,Tea,2016-12-19 15:54:05,Afternoon,Weekday,Summer
3508,Bread,2016-12-19 16:10:17,Afternoon,Weekday,Summer
3509,Bread,2016-12-19 16:21:15,Afternoon,Weekday,Summer
3510,Tea,2016-12-19 16:26:14,Afternoon,Weekday,Summer
3510,Coke,2016-12-19 16:26:14,Afternoon,Weekday,Summer
3510,Cake,2016-12-19 16:26:14,Afternoon,Weekday,Summer
3510,Brownie,2016-12-19 16:26:14,Afternoon,Weekday,Summer
3510,Bread,2016-12-19 16:26:14,Afternoon,Weekday,Summer
3512,Bread,2016-12-20 08:42:05,Morning,Weekday,Summer
3513,Tea,2016-12-20 08:53:00,Morning,Weekday,Summer
3513,Tea,2016-12-20 08:53:00,Morning,Weekday,Summer
3513,Medialuna,2016-12-20 08:53:00,Morning,Weekday,Summer
3513,Cookies,2016-12-20 08:53:00,Morning,Weekday,Summer
3513,Bread,2016-12-20 08:53:00,Morning,Weekday,Summer
3514,Coffee,2016-12-20 08:58:05,Morning,Weekday,Summer
3515,Sandwich,2016-12-20 09:11:04,Morning,Weekday,Summer
3515,Bread,2016-12-20 09:11:04,Morning,Weekday,Summer
3515,Tea,2016-12-20 09:11:04,Morning,Weekday,Summer
3516,Bread,2016-12-20 09:26:17,Morning,Weekday,Summer
3516,Toast,2016-12-20 09:26:17,Morning,Weekday,Summer
3516,Medialuna,2016-12-20 09:26:17,Morning,Weekday,Summer
3517,Pastry,2016-12-20 09:32:46,Morning,Weekday,Summer
3517,Medialuna,2016-12-20 09:32:46,Morning,Weekday,Summer
3518,Coffee,2016-12-20 10:16:37,Morning,Weekday,Summer
3519,Coffee,2016-12-20 10:20:30,Morning,Weekday,Summer
3520,Coffee,2016-12-20 10:23:12,Morning,Weekday,Summer
3520,Coffee,2016-12-20 10:23:12,Morning,Weekday,Summer
3520,Pastry,2016-12-20 10:23:12,Morning,Weekday,Summer
3521,Cookies,2016-12-20 10:27:45,Morning,Weekday,Summer
3522,Cookies,2016-12-20 10:28:49,Morning,Weekday,Summer
3523,Bread,2016-12-20 10:29:57,Morning,Weekday,Summer
3524,Coffee,2016-12-20 10:36:37,Morning,Weekday,Summer
3525,Coffee,2016-12-20 10:49:36,Morning,Weekday,Summer
3525,Coffee,2016-12-20 10:49:36,Morning,Weekday,Summer
3525,Pastry,2016-12-20 10:49:36,Morning,Weekday,Summer
3526,Bread,2016-12-20 11:12:32,Morning,Weekday,Summer
3527,Cookies,2016-12-20 11:21:50,Morning,Weekday,Summer
3527,Cake,2016-12-20 11:21:50,Morning,Weekday,Summer
3527,Coffee,2016-12-20 11:21:50,Morning,Weekday,Summer
3527,Hot chocolate,2016-12-20 11:21:50,Morning,Weekday,Summer
3529,Pastry,2016-12-20 11:32:52,Morning,Weekday,Summer
3529,Medialuna,2016-12-20 11:32:52,Morning,Weekday,Summer
3529,Pastry,2016-12-20 11:32:52,Morning,Weekday,Summer
3529,Coffee,2016-12-20 11:32:52,Morning,Weekday,Summer
3529,Coffee,2016-12-20 11:32:52,Morning,Weekday,Summer
3529,Hot chocolate,2016-12-20 11:32:52,Morning,Weekday,Summer
3529,The Nomad,2016-12-20 11:32:52,Morning,Weekday,Summer
3529,Toast,2016-12-20 11:32:52,Morning,Weekday,Summer
3530,Coffee,2016-12-20 11:43:24,Morning,Weekday,Summer
3530,Cake,2016-12-20 11:43:24,Morning,Weekday,Summer
3530,Bread,2016-12-20 11:43:24,Morning,Weekday,Summer
3531,Tea,2016-12-20 11:44:59,Morning,Weekday,Summer
3532,Coffee,2016-12-20 12:01:29,Afternoon,Weekday,Summer
3532,Cake,2016-12-20 12:01:29,Afternoon,Weekday,Summer
3533,Coffee,2016-12-20 12:08:22,Afternoon,Weekday,Summer
3534,Coffee,2016-12-20 12:10:52,Afternoon,Weekday,Summer
3534,Cake,2016-12-20 12:10:52,Afternoon,Weekday,Summer
3535,Toast,2016-12-20 12:18:32,Afternoon,Weekday,Summer
3535,Coffee,2016-12-20 12:18:32,Afternoon,Weekday,Summer
3536,Coffee,2016-12-20 12:19:25,Afternoon,Weekday,Summer
3537,Hot chocolate,2016-12-20 12:28:12,Afternoon,Weekday,Summer
3537,Cake,2016-12-20 12:28:12,Afternoon,Weekday,Summer
3538,Hearty & Seasonal,2016-12-20 12:46:12,Afternoon,Weekday,Summer
3538,Juice,2016-12-20 12:46:12,Afternoon,Weekday,Summer
3539,Coffee,2016-12-20 12:47:38,Afternoon,Weekday,Summer
3540,Hearty & Seasonal,2016-12-20 12:52:18,Afternoon,Weekday,Summer
3540,Coffee,2016-12-20 12:52:18,Afternoon,Weekday,Summer
3541,Farm House,2016-12-20 12:54:50,Afternoon,Weekday,Summer
3541,Cake,2016-12-20 12:54:50,Afternoon,Weekday,Summer
3542,Coffee,2016-12-20 12:59:23,Afternoon,Weekday,Summer
3542,Bread,2016-12-20 12:59:23,Afternoon,Weekday,Summer
3542,Farm House,2016-12-20 12:59:23,Afternoon,Weekday,Summer
3543,Sandwich,2016-12-20 13:04:13,Afternoon,Weekday,Summer
3545,Bread,2016-12-20 13:39:45,Afternoon,Weekday,Summer
3546,Coffee,2016-12-20 13:41:50,Afternoon,Weekday,Summer
3546,Brownie,2016-12-20 13:41:50,Afternoon,Weekday,Summer
3547,Sandwich,2016-12-20 13:46:41,Afternoon,Weekday,Summer
3547,Juice,2016-12-20 13:46:41,Afternoon,Weekday,Summer
3547,Juice,2016-12-20 13:46:41,Afternoon,Weekday,Summer
3548,Coffee,2016-12-20 13:56:53,Afternoon,Weekday,Summer
3549,Coffee,2016-12-20 14:02:09,Afternoon,Weekday,Summer
3550,Tea,2016-12-20 14:13:01,Afternoon,Weekday,Summer
3551,Coffee,2016-12-20 14:19:21,Afternoon,Weekday,Summer
3552,Hot chocolate,2016-12-20 14:28:14,Afternoon,Weekday,Summer
3554,Cake,2016-12-20 14:51:08,Afternoon,Weekday,Summer
3554,Coffee,2016-12-20 14:51:08,Afternoon,Weekday,Summer
3555,Bread,2016-12-20 14:52:12,Afternoon,Weekday,Summer
3556,Bread,2016-12-20 15:04:13,Afternoon,Weekday,Summer
3557,Coffee,2016-12-20 15:08:36,Afternoon,Weekday,Summer
3557,Hot chocolate,2016-12-20 15:08:36,Afternoon,Weekday,Summer
3558,Coffee,2016-12-20 15:14:08,Afternoon,Weekday,Summer
3559,Coffee,2016-12-20 15:31:46,Afternoon,Weekday,Summer
3559,Bread,2016-12-20 15:31:46,Afternoon,Weekday,Summer
3560,Coffee,2016-12-20 15:45:17,Afternoon,Weekday,Summer
3560,Cake,2016-12-20 15:45:17,Afternoon,Weekday,Summer
3561,Coffee,2016-12-20 15:46:12,Afternoon,Weekday,Summer
3562,Farm House,2016-12-20 16:17:46,Afternoon,Weekday,Summer
3563,Coffee,2016-12-20 16:43:09,Afternoon,Weekday,Summer
3564,Bread,2016-12-20 17:09:59,Evening,Weekday,Summer
3565,Coffee,2016-12-20 17:27:13,Evening,Weekday,Summer
3566,Farm House,2016-12-20 17:28:44,Evening,Weekday,Summer
3567,Scandinavian,2016-12-20 18:10:25,Evening,Weekday,Summer
3568,Bread,2016-12-20 19:34:41,Evening,Weekday,Summer
3570,Bread,2016-12-21 08:29:11,Morning,Weekday,Summer
3570,Pastry,2016-12-21 08:29:11,Morning,Weekday,Summer
3571,Coffee,2016-12-21 08:33:12,Morning,Weekday,Summer
3572,Coffee,2016-12-21 08:44:49,Morning,Weekday,Summer
3573,Coffee,2016-12-21 08:47:09,Morning,Weekday,Summer
3573,Bread,2016-12-21 08:47:09,Morning,Weekday,Summer
3573,Pastry,2016-12-21 08:47:09,Morning,Weekday,Summer
3574,Coffee,2016-12-21 08:58:01,Morning,Weekday,Summer
3574,Bread,2016-12-21 08:58:01,Morning,Weekday,Summer
3575,Coffee,2016-12-21 08:59:11,Morning,Weekday,Summer
3575,Coffee,2016-12-21 08:59:11,Morning,Weekday,Summer
3575,Medialuna,2016-12-21 08:59:11,Morning,Weekday,Summer
3576,Jam,2016-12-21 09:11:47,Morning,Weekday,Summer
3576,Fudge,2016-12-21 09:11:47,Morning,Weekday,Summer
3576,Medialuna,2016-12-21 09:11:47,Morning,Weekday,Summer
3577,Tea,2016-12-21 09:12:52,Morning,Weekday,Summer
3578,Bread,2016-12-21 09:16:27,Morning,Weekday,Summer
3578,Bread,2016-12-21 09:16:27,Morning,Weekday,Summer
3579,Bread,2016-12-21 09:30:42,Morning,Weekday,Summer
3580,Pastry,2016-12-21 10:00:59,Morning,Weekday,Summer
3580,Coffee,2016-12-21 10:00:59,Morning,Weekday,Summer
3580,Coffee,2016-12-21 10:00:59,Morning,Weekday,Summer
3580,Coffee,2016-12-21 10:00:59,Morning,Weekday,Summer
3581,Coffee,2016-12-21 10:08:38,Morning,Weekday,Summer
3582,Bread,2016-12-21 10:12:45,Morning,Weekday,Summer
3583,Coffee,2016-12-21 10:15:22,Morning,Weekday,Summer
3583,Coffee,2016-12-21 10:15:22,Morning,Weekday,Summer
3584,Coffee,2016-12-21 10:21:41,Morning,Weekday,Summer
3584,Cookies,2016-12-21 10:21:41,Morning,Weekday,Summer
3585,Coffee,2016-12-21 10:22:43,Morning,Weekday,Summer
3586,Coffee,2016-12-21 10:32:00,Morning,Weekday,Summer
3587,Pastry,2016-12-21 10:39:01,Morning,Weekday,Summer
3587,Coffee,2016-12-21 10:39:01,Morning,Weekday,Summer
3587,Coffee,2016-12-21 10:39:01,Morning,Weekday,Summer
3588,Bread,2016-12-21 10:47:06,Morning,Weekday,Summer
3589,Fudge,2016-12-21 10:54:09,Morning,Weekday,Summer
3589,Coffee,2016-12-21 10:54:09,Morning,Weekday,Summer
3590,Hot chocolate,2016-12-21 10:56:53,Morning,Weekday,Summer
3590,Cake,2016-12-21 10:56:53,Morning,Weekday,Summer
3591,Muffin,2016-12-21 11:01:10,Morning,Weekday,Summer
3591,Coffee,2016-12-21 11:01:10,Morning,Weekday,Summer
3592,Coffee,2016-12-21 11:22:56,Morning,Weekday,Summer
3592,Coffee,2016-12-21 11:22:56,Morning,Weekday,Summer
3592,Medialuna,2016-12-21 11:22:56,Morning,Weekday,Summer
3593,Gingerbread syrup,2016-12-21 11:23:35,Morning,Weekday,Summer
3594,Coffee,2016-12-21 11:39:23,Morning,Weekday,Summer
3594,Coffee,2016-12-21 11:39:23,Morning,Weekday,Summer
3595,Sandwich,2016-12-21 11:46:25,Morning,Weekday,Summer
3595,Coffee,2016-12-21 11:46:25,Morning,Weekday,Summer
3596,Bread,2016-12-21 11:48:17,Morning,Weekday,Summer
3597,Coffee,2016-12-21 11:50:17,Morning,Weekday,Summer
3598,Coke,2016-12-21 11:54:03,Morning,Weekday,Summer
3598,Coffee,2016-12-21 11:54:03,Morning,Weekday,Summer
3598,Juice,2016-12-21 11:54:03,Morning,Weekday,Summer
3599,Medialuna,2016-12-21 11:56:31,Morning,Weekday,Summer
3600,Bread,2016-12-21 11:56:45,Morning,Weekday,Summer
3601,Coffee,2016-12-21 12:01:45,Afternoon,Weekday,Summer
3601,Pastry,2016-12-21 12:01:45,Afternoon,Weekday,Summer
3602,Coffee,2016-12-21 12:05:48,Afternoon,Weekday,Summer
3602,Cake,2016-12-21 12:05:48,Afternoon,Weekday,Summer
3602,Bread,2016-12-21 12:05:48,Afternoon,Weekday,Summer
3603,Coffee,2016-12-21 12:13:41,Afternoon,Weekday,Summer
3605,Bread,2016-12-21 12:32:37,Afternoon,Weekday,Summer
3606,Bread,2016-12-21 12:35:20,Afternoon,Weekday,Summer
3608,Tea,2016-12-21 12:53:00,Afternoon,Weekday,Summer
3608,Coffee,2016-12-21 12:53:00,Afternoon,Weekday,Summer
3608,Toast,2016-12-21 12:53:00,Afternoon,Weekday,Summer
3609,Sandwich,2016-12-21 12:58:20,Afternoon,Weekday,Summer
3609,Smoothies,2016-12-21 12:58:20,Afternoon,Weekday,Summer
3610,Fudge,2016-12-21 13:13:09,Afternoon,Weekday,Summer
3611,Coffee,2016-12-21 13:16:36,Afternoon,Weekday,Summer
3611,Hot chocolate,2016-12-21 13:16:36,Afternoon,Weekday,Summer
3612,Coffee,2016-12-21 13:23:11,Afternoon,Weekday,Summer
3612,Hot chocolate,2016-12-21 13:23:11,Afternoon,Weekday,Summer
3612,Cake,2016-12-21 13:23:11,Afternoon,Weekday,Summer
3612,Cake,2016-12-21 13:23:11,Afternoon,Weekday,Summer
3613,Hot chocolate,2016-12-21 13:25:16,Afternoon,Weekday,Summer
3613,Sandwich,2016-12-21 13:25:16,Afternoon,Weekday,Summer
3614,Sandwich,2016-12-21 14:07:34,Afternoon,Weekday,Summer
3614,Mineral water,2016-12-21 14:07:34,Afternoon,Weekday,Summer
3614,Truffles,2016-12-21 14:07:34,Afternoon,Weekday,Summer
3615,Cake,2016-12-21 14:13:25,Afternoon,Weekday,Summer
3616,Scandinavian,2016-12-21 14:16:09,Afternoon,Weekday,Summer
3617,Coffee,2016-12-21 14:23:02,Afternoon,Weekday,Summer
3618,Cake,2016-12-21 14:24:46,Afternoon,Weekday,Summer
3618,Bread,2016-12-21 14:24:46,Afternoon,Weekday,Summer
3619,Cake,2016-12-21 14:36:59,Afternoon,Weekday,Summer
3620,Coffee,2016-12-21 14:43:08,Afternoon,Weekday,Summer
3621,Bread,2016-12-21 14:49:14,Afternoon,Weekday,Summer
3621,Coffee,2016-12-21 14:49:14,Afternoon,Weekday,Summer
3621,Cake,2016-12-21 14:49:14,Afternoon,Weekday,Summer
3622,Coffee,2016-12-21 14:59:07,Afternoon,Weekday,Summer
3622,Bread,2016-12-21 14:59:07,Afternoon,Weekday,Summer
3623,Cookies,2016-12-21 15:04:30,Afternoon,Weekday,Summer
3623,Cookies,2016-12-21 15:04:30,Afternoon,Weekday,Summer
3623,Coffee,2016-12-21 15:04:30,Afternoon,Weekday,Summer
3623,Coke,2016-12-21 15:04:30,Afternoon,Weekday,Summer
3624,Bread,2016-12-21 15:09:56,Afternoon,Weekday,Summer
3625,Hot chocolate,2016-12-21 15:31:03,Afternoon,Weekday,Summer
3625,Tea,2016-12-21 15:31:03,Afternoon,Weekday,Summer
3625,Cake,2016-12-21 15:31:03,Afternoon,Weekday,Summer
3625,Brownie,2016-12-21 15:31:03,Afternoon,Weekday,Summer
3626,Coke,2016-12-21 15:33:14,Afternoon,Weekday,Summer
3627,Tea,2016-12-21 15:35:50,Afternoon,Weekday,Summer
3627,Coffee,2016-12-21 15:35:50,Afternoon,Weekday,Summer
3628,Coffee,2016-12-21 15:40:13,Afternoon,Weekday,Summer
3628,Bread,2016-12-21 15:40:13,Afternoon,Weekday,Summer
3629,Pastry,2016-12-21 15:42:17,Afternoon,Weekday,Summer
3629,Bread,2016-12-21 15:42:17,Afternoon,Weekday,Summer
3630,Bread,2016-12-21 15:45:48,Afternoon,Weekday,Summer
3631,Tea,2016-12-21 16:07:55,Afternoon,Weekday,Summer
3631,Cookies,2016-12-21 16:07:55,Afternoon,Weekday,Summer
3632,Brownie,2016-12-21 16:09:04,Afternoon,Weekday,Summer
3633,Coffee,2016-12-21 16:11:59,Afternoon,Weekday,Summer
3634,Tea,2016-12-21 16:15:56,Afternoon,Weekday,Summer
3635,Coffee,2016-12-21 16:38:18,Afternoon,Weekday,Summer
3635,Bread,2016-12-21 16:38:18,Afternoon,Weekday,Summer
3635,Sandwich,2016-12-21 16:38:18,Afternoon,Weekday,Summer
3636,Scandinavian,2016-12-21 16:42:20,Afternoon,Weekday,Summer
3637,Coffee,2016-12-22 08:31:51,Morning,Weekday,Summer
3638,Bread,2016-12-22 08:41:21,Morning,Weekday,Summer
3639,Coffee,2016-12-22 09:23:47,Morning,Weekday,Summer
3639,Coffee,2016-12-22 09:23:47,Morning,Weekday,Summer
3639,Pastry,2016-12-22 09:23:47,Morning,Weekday,Summer
3640,Coffee,2016-12-22 09:27:00,Morning,Weekday,Summer
3641,Medialuna,2016-12-22 10:00:45,Morning,Weekday,Summer
3642,Coffee,2016-12-22 10:03:22,Morning,Weekday,Summer
3642,Muffin,2016-12-22 10:03:22,Morning,Weekday,Summer
3643,Bread,2016-12-22 10:09:34,Morning,Weekday,Summer
3643,Pastry,2016-12-22 10:09:34,Morning,Weekday,Summer
3643,The Nomad,2016-12-22 10:09:34,Morning,Weekday,Summer
3643,Bread,2016-12-22 10:09:34,Morning,Weekday,Summer
3643,Bread,2016-12-22 10:09:34,Morning,Weekday,Summer
3644,Coffee,2016-12-22 10:10:21,Morning,Weekday,Summer
3645,Coffee,2016-12-22 10:31:51,Morning,Weekday,Summer
3645,Hot chocolate,2016-12-22 10:31:51,Morning,Weekday,Summer
3645,Cake,2016-12-22 10:31:51,Morning,Weekday,Summer
3646,Bread,2016-12-22 10:38:35,Morning,Weekday,Summer
3646,Coffee,2016-12-22 10:38:35,Morning,Weekday,Summer
3646,Coffee,2016-12-22 10:38:35,Morning,Weekday,Summer
3646,Pastry,2016-12-22 10:38:35,Morning,Weekday,Summer
3647,Bread,2016-12-22 10:40:48,Morning,Weekday,Summer
3647,Coffee,2016-12-22 10:40:48,Morning,Weekday,Summer
3647,Pastry,2016-12-22 10:40:48,Morning,Weekday,Summer
3647,Brownie,2016-12-22 10:40:48,Morning,Weekday,Summer
3648,Coffee,2016-12-22 10:41:44,Morning,Weekday,Summer
3649,Tea,2016-12-22 10:56:38,Morning,Weekday,Summer
3650,Pastry,2016-12-22 10:58:59,Morning,Weekday,Summer
3650,Bread,2016-12-22 10:58:59,Morning,Weekday,Summer
3651,Tea,2016-12-22 11:00:47,Morning,Weekday,Summer
3652,Coffee,2016-12-22 11:02:23,Morning,Weekday,Summer
3652,Medialuna,2016-12-22 11:02:23,Morning,Weekday,Summer
3653,Coffee,2016-12-22 11:06:28,Morning,Weekday,Summer
3654,Hot chocolate,2016-12-22 11:09:05,Morning,Weekday,Summer
3654,Tea,2016-12-22 11:09:05,Morning,Weekday,Summer
3654,Bread,2016-12-22 11:09:05,Morning,Weekday,Summer
3655,Tea,2016-12-22 11:10:57,Morning,Weekday,Summer
3655,Toast,2016-12-22 11:10:57,Morning,Weekday,Summer
3656,Coffee,2016-12-22 11:14:05,Morning,Weekday,Summer
3656,Cake,2016-12-22 11:14:05,Morning,Weekday,Summer
3657,Coffee,2016-12-22 11:34:29,Morning,Weekday,Summer
3658,Panatone,2016-12-22 11:42:27,Morning,Weekday,Summer
3659,Coffee,2016-12-22 11:50:00,Morning,Weekday,Summer
3659,Bread,2016-12-22 11:50:00,Morning,Weekday,Summer
3659,Cake,2016-12-22 11:50:00,Morning,Weekday,Summer
3660,Bread,2016-12-22 11:58:06,Morning,Weekday,Summer
3661,Bread,2016-12-22 12:06:10,Afternoon,Weekday,Summer
3662,Truffles,2016-12-22 12:06:37,Afternoon,Weekday,Summer
3663,Coffee,2016-12-22 12:10:57,Afternoon,Weekday,Summer
3664,Tea,2016-12-22 12:11:28,Afternoon,Weekday,Summer
3665,Bread,2016-12-22 12:35:43,Afternoon,Weekday,Summer
3665,Sandwich,2016-12-22 12:35:43,Afternoon,Weekday,Summer
3666,Cookies,2016-12-22 12:39:00,Afternoon,Weekday,Summer
3667,Bread,2016-12-22 12:48:03,Afternoon,Weekday,Summer
3668,Tea,2016-12-22 12:50:49,Afternoon,Weekday,Summer
3668,Cake,2016-12-22 12:50:49,Afternoon,Weekday,Summer
3669,Bread,2016-12-22 12:52:37,Afternoon,Weekday,Summer
3670,Coffee,2016-12-22 13:07:02,Afternoon,Weekday,Summer
3672,Bread,2016-12-22 13:13:12,Afternoon,Weekday,Summer
3672,Brownie,2016-12-22 13:13:12,Afternoon,Weekday,Summer
3673,Art Tray,2016-12-22 13:32:59,Afternoon,Weekday,Summer
3673,Bare Popcorn,2016-12-22 13:32:59,Afternoon,Weekday,Summer
3673,Juice,2016-12-22 13:32:59,Afternoon,Weekday,Summer
3673,Coffee,2016-12-22 13:32:59,Afternoon,Weekday,Summer
3673,Brownie,2016-12-22 13:32:59,Afternoon,Weekday,Summer
3673,Muffin,2016-12-22 13:32:59,Afternoon,Weekday,Summer
3673,Cake,2016-12-22 13:32:59,Afternoon,Weekday,Summer
3673,Cookies,2016-12-22 13:32:59,Afternoon,Weekday,Summer
3673,Panatone,2016-12-22 13:32:59,Afternoon,Weekday,Summer
3674,Coke,2016-12-22 13:35:13,Afternoon,Weekday,Summer
3675,Tea,2016-12-22 13:36:10,Afternoon,Weekday,Summer
3676,Bread,2016-12-22 14:02:16,Afternoon,Weekday,Summer
3677,Tea,2016-12-22 14:15:29,Afternoon,Weekday,Summer
3677,Brownie,2016-12-22 14:15:29,Afternoon,Weekday,Summer
3678,Tea,2016-12-22 14:35:56,Afternoon,Weekday,Summer
3678,Sandwich,2016-12-22 14:35:56,Afternoon,Weekday,Summer
3678,Medialuna,2016-12-22 14:35:56,Afternoon,Weekday,Summer
3679,Tea,2016-12-22 14:42:03,Afternoon,Weekday,Summer
3679,Hot chocolate,2016-12-22 14:42:03,Afternoon,Weekday,Summer
3680,Tea,2016-12-22 14:46:52,Afternoon,Weekday,Summer
3680,Muffin,2016-12-22 14:46:52,Afternoon,Weekday,Summer
3680,Cake,2016-12-22 14:46:52,Afternoon,Weekday,Summer
3681,Sandwich,2016-12-22 14:53:26,Afternoon,Weekday,Summer
3681,Mineral water,2016-12-22 14:53:26,Afternoon,Weekday,Summer
3682,Pastry,2016-12-22 14:54:24,Afternoon,Weekday,Summer
3682,Tea,2016-12-22 14:54:24,Afternoon,Weekday,Summer
3682,Coffee,2016-12-22 14:54:24,Afternoon,Weekday,Summer
3683,Coffee,2016-12-22 14:55:38,Afternoon,Weekday,Summer
3683,Hot chocolate,2016-12-22 14:55:38,Afternoon,Weekday,Summer
3684,Medialuna,2016-12-22 14:57:42,Afternoon,Weekday,Summer
3685,Bread,2016-12-22 15:08:10,Afternoon,Weekday,Summer
3685,Muffin,2016-12-22 15:08:10,Afternoon,Weekday,Summer
3685,Bread,2016-12-22 15:08:10,Afternoon,Weekday,Summer
3685,Tea,2016-12-22 15:08:10,Afternoon,Weekday,Summer
3686,Jam,2016-12-22 15:26:07,Afternoon,Weekday,Summer
3687,Bread,2016-12-22 15:29:10,Afternoon,Weekday,Summer
3687,Tea,2016-12-22 15:29:10,Afternoon,Weekday,Summer
3688,Farm House,2016-12-22 15:45:32,Afternoon,Weekday,Summer
3689,Bread,2016-12-22 15:51:43,Afternoon,Weekday,Summer
3689,Brownie,2016-12-22 15:51:43,Afternoon,Weekday,Summer
3689,Juice,2016-12-22 15:51:43,Afternoon,Weekday,Summer
3689,Cake,2016-12-22 15:51:43,Afternoon,Weekday,Summer
3690,Coffee,2016-12-22 16:30:49,Afternoon,Weekday,Summer
3690,Hot chocolate,2016-12-22 16:30:49,Afternoon,Weekday,Summer
3690,Coffee,2016-12-22 16:30:49,Afternoon,Weekday,Summer
3690,Cake,2016-12-22 16:30:49,Afternoon,Weekday,Summer
3691,Fudge,2016-12-22 16:48:36,Afternoon,Weekday,Summer
3691,Fudge,2016-12-22 16:48:36,Afternoon,Weekday,Summer
3692,Cake,2016-12-22 16:51:21,Afternoon,Weekday,Summer
3692,Cake,2016-12-22 16:51:21,Afternoon,Weekday,Summer
3692,Juice,2016-12-22 16:51:21,Afternoon,Weekday,Summer
3693,Bread,2016-12-22 17:04:27,Evening,Weekday,Summer
3693,Jam,2016-12-22 17:04:27,Evening,Weekday,Summer
3693,Jam,2016-12-22 17:04:27,Evening,Weekday,Summer
3693,Fudge,2016-12-22 17:04:27,Evening,Weekday,Summer
3693,Fudge,2016-12-22 17:04:27,Evening,Weekday,Summer
3694,Bread,2016-12-23 08:17:03,Morning,Weekday,Summer
3695,Bread,2016-12-23 08:17:21,Morning,Weekday,Summer
3696,Pastry,2016-12-23 08:40:10,Morning,Weekday,Summer
3696,Coffee,2016-12-23 08:40:10,Morning,Weekday,Summer
3697,Bread,2016-12-23 08:43:23,Morning,Weekday,Summer
3698,Coffee,2016-12-23 08:55:41,Morning,Weekday,Summer
3698,Coffee,2016-12-23 08:55:41,Morning,Weekday,Summer
3698,Medialuna,2016-12-23 08:55:41,Morning,Weekday,Summer
3699,Pastry,2016-12-23 09:06:11,Morning,Weekday,Summer
3700,Medialuna,2016-12-23 09:07:33,Morning,Weekday,Summer
3700,Coffee,2016-12-23 09:07:33,Morning,Weekday,Summer
3701,Bread,2016-12-23 09:18:51,Morning,Weekday,Summer
3701,Farm House,2016-12-23 09:18:51,Morning,Weekday,Summer
3702,Fudge,2016-12-23 09:20:32,Morning,Weekday,Summer
3703,Bread,2016-12-23 09:21:14,Morning,Weekday,Summer
3704,Farm House,2016-12-23 09:37:09,Morning,Weekday,Summer
3705,Medialuna,2016-12-23 09:38:59,Morning,Weekday,Summer
3705,Medialuna,2016-12-23 09:38:59,Morning,Weekday,Summer
3705,Pastry,2016-12-23 09:38:59,Morning,Weekday,Summer
3706,Coffee,2016-12-23 09:41:17,Morning,Weekday,Summer
3707,Muffin,2016-12-23 09:48:27,Morning,Weekday,Summer
3707,Cake,2016-12-23 09:48:27,Morning,Weekday,Summer
3708,Bread,2016-12-23 09:56:33,Morning,Weekday,Summer
3708,Pastry,2016-12-23 09:56:33,Morning,Weekday,Summer
3708,The Nomad,2016-12-23 09:56:33,Morning,Weekday,Summer
3709,Pastry,2016-12-23 10:24:11,Morning,Weekday,Summer
3709,Scone,2016-12-23 10:24:11,Morning,Weekday,Summer
3710,Coffee,2016-12-23 10:27:24,Morning,Weekday,Summer
3710,Coffee,2016-12-23 10:27:24,Morning,Weekday,Summer
3711,Coffee,2016-12-23 10:27:48,Morning,Weekday,Summer
3712,Medialuna,2016-12-23 10:34:16,Morning,Weekday,Summer
3712,Coffee,2016-12-23 10:34:16,Morning,Weekday,Summer
3712,Hot chocolate,2016-12-23 10:34:16,Morning,Weekday,Summer
3712,Bread,2016-12-23 10:34:16,Morning,Weekday,Summer
